query,normalized_query,variants,clicks,demand,competitiveness,competitiveness_set,sources,source_sheets,bucket,page_slug,page_name,page_type,priority,signals,notes
микрокредит без процентов еврокредит ру,микрокредит без процентов еврокредит ру,микрокредит без процентов еврокредит ру,11,11,AVERAGE,AVERAGE,microcredit,microcredit:Queries,page,/zaimy/bez-procentov/,Займы без процентов,commercial,high,"noInterest;microcredit",
микрокредит онлайн на карту без отказа knopkadengi.ru,микрокредит онлайн на карту без отказа knopkadengi.ru,микрокредит онлайн на карту без отказа knopkadengi.ru,11,11,AVERAGE,AVERAGE,microcredit,microcredit:Queries,noise,,,,exclude,"online;onCard;noRefusal;microcredit","Технический/паразитный хвост: домен, Telegram, промокод или внешняя сущность."
мфо с плохой кредитной историей без отказа финдозор,мфо с плохой кредитной историей без отказа финдозор,мфо с плохой кредитной историей без отказа финдозор,11,11,LOW,LOW,zaim,zaim:AdditionalQueries,page,/zaimy/s-plohoy-kreditnoy-istoriey-bez-otkaza/,Займы с плохой кредитной историей без отказа,commercial:compound,high,"noRefusal;badCredit;mfo",
нео кредит микрокредит личный кабинет,нео кредит микрокредит личный кабинет,нео кредит микрокредит личный кабинет,11,11,LOW,LOW,microcredit,microcredit:Queries,account,,,,exclude,microcredit,"Навигационный/сервисный запрос, не посадочная коммерческая страница."
бзаем личный кабинет,бзаем личный кабинет,бзаем личный кабинет,11,10,LOW,LOW,zaim,zaim:AdditionalQueries,account,,,,exclude,loan,"Навигационный/сервисный запрос, не посадочная коммерческая страница."
вувис личный кабинет,вувис личный кабинет,вувис личный кабинет,11,10,HIGH,HIGH,zaim,zaim:AdditionalQueries,review-needed,,,,low,,Неочевидная релевантность к займам.
лучшие веб займы,лучшие веб займы,лучшие веб займы,11,10,AVERAGE,AVERAGE,microzaim,microzaim:AdditionalQueries,brand,,,,separate,"rating;loan",Брендовый запрос МФО/банка. Лучше держать отдельно от небрендовой коммерческой семантики.
микрокредит банк да доллар курси,микрокредит банк да доллар курси,микрокредит банк да доллар курси,11,10,AVERAGE,AVERAGE,microcredit,microcredit:Queries,page,/mikrokredity/,Микрокредиты,commercial:review,medium,microcredit,Проверить: делать отдельной страницей или алиасом к займам/микрозаймам.
доллар курс микрокредит банк,доллар курс микрокредит банк,доллар курс микрокредит банк,11,9,AVERAGE,AVERAGE,microcredit,microcredit:Queries,page,/mikrokredity/,Микрокредиты,commercial:review,medium,microcredit,Проверить: делать отдельной страницей или алиасом к займам/микрозаймам.
микрокредит на 12 месяцев,микрокредит на 12 месяцев,микрокредит на 12 месяцев,11,9,LOW,LOW,microcredit,microcredit:Queries,page,/zaimy/dolgosrochnye/,Долгосрочные займы,commercial,medium,"longTerm;microcredit;term:1-year",
микрокредит на карту маэстро,микрокредит на карту маэстро,микрокредит на карту маэстро,11,9,LOW,LOW,microcredit,microcredit:Queries,page,/zaimy/na-kartu/,Займы на карту,commercial,high,"onCard;microcredit",
новые мфо онлайн без отказа,новые мфо онлайн без отказа,новые мфо онлайн без отказа,11,9,AVERAGE,AVERAGE,"microcredit;microzaim;zaim","microcredit:AdditionalQueries;microzaim:AdditionalQueries;zaim:AdditionalQueries",page,/zaimy/bez-otkaza/,Займы без отказа,commercial,high,"online;noRefusal;newLoans;mfo",Формулировку использовать аккуратно.
микрокредит 200000,микрокредит 200000,микрокредит 200000,11,8,AVERAGE,AVERAGE,microcredit,microcredit:Queries,page,/mikrokredity/,Микрокредиты,commercial:review,medium,microcredit,Проверить: делать отдельной страницей или алиасом к займам/микрозаймам.
микрокредит на карту с плохой ки,микрокредит на карту с плохой ки,микрокредит на карту с плохой ки,11,8,LOW,LOW,microcredit,microcredit:Queries,page,/zaimy/na-kartu-s-plohoy-kreditnoy-istoriey/,Займы на карту с плохой кредитной историей,commercial:compound,high,"onCard;badCredit;microcredit",
микрокредитбанк кредитлари 2025,микрокредитбанк кредитлари 2025,микрокредитбанк кредитлари 2025,11,8,AVERAGE,AVERAGE,microcredit,microcredit:AdditionalQueries,page,/mikrokredity/,Микрокредиты,commercial:review,medium,microcredit,Проверить: делать отдельной страницей или алиасом к займам/микрозаймам.
микрокредиты онлайн кз,микрокредиты онлайн кз,микрокредиты онлайн кз,11,8,LOW,LOW,microcredit,microcredit:Queries,page,/zaimy/online/,Займы онлайн,commercial,high,"online;microcredit",
экофинанс займ вход в личный кабинет,экофинанс займ вход в личный кабинет,экофинанс займ вход в личный кабинет,11,8,AVERAGE,AVERAGE,microzaim,microzaim:AdditionalQueries,account,,,,exclude,loan,"Навигационный/сервисный запрос, не посадочная коммерческая страница."
возможно ли арестовать заложенный дом при невыплате микрокредита онлайн,возможно ли арестовать заложенный дом при невыплате микрокредита онлайн,возможно ли арестовать заложенный дом при невыплате микрокредита онлайн,11,7,HIGH,HIGH,microcredit,microcredit:Queries,page,/zaimy/online/,Займы онлайн,commercial,high,"online;microcredit",
займ 200 000 рублей срочно,займ 200 000 рублей срочно,займ 200 000 рублей срочно,11,7,AVERAGE,AVERAGE,microzaim,microzaim:AdditionalQueries,page,/zaimy/srochno/,Срочные займы,commercial,high,"instant;loan;amount:200000",
займы 0 процентов первый раз быстрый на карту,займы 0 процентов первый раз быстрый на карту,займы 0 процентов первый раз быстрый на карту,11,6,AVERAGE,AVERAGE,microzaim,microzaim:AdditionalQueries,page,/zaimy/srochno-na-kartu/,Срочные займы на карту,commercial:compound,high,"onCard;instant;loan",
микрокредит срочно с плохой кредитной историей,микрокредит срочно с плохой кредитной историей,микрокредит срочно с плохой кредитной историей,11,6,LOW,LOW,microcredit,microcredit:Queries,page,/zaimy/s-plohoy-kreditnoy-istoriey/,Займы с плохой кредитной историей,commercial,high,"badCredit;instant;microcredit",
скачать скб финанс приложение,скачать скб финанс приложение,скачать скб финанс приложение,11,6,AVERAGE,AVERAGE,zaim,zaim:AdditionalQueries,review-needed,,,,low,,Неочевидная релевантность к займам.
микрокредит на карту без отказа рсб 24,микрокредит на карту без отказа рсб 24,микрокредит на карту без отказа рсб 24,11,3,LOW,LOW,microcredit,microcredit:Queries,page,/zaimy/na-kartu-bez-otkaza/,Займы на карту без отказа,commercial:compound,high,"onCard;noRefusal;microcredit",Формулировку 'без отказа' использовать аккуратно.
микрокредит без процентов рсб24 ру,микрокредит без процентов рсб24 ру,микрокредит без процентов рсб24 ру,11,2,LOW,LOW,microcredit,microcredit:Queries,page,/zaimy/bez-procentov/,Займы без процентов,commercial,high,"noInterest;microcredit",
микрокредит онлайн рсб 24,микрокредит онлайн рсб 24,микрокредит онлайн рсб 24,11,2,AVERAGE,AVERAGE,microcredit,microcredit:Queries,page,/zaimy/online/,Займы онлайн,commercial,high,"online;microcredit",
оформить микрозайм быстро,оформить микрозайм быстро,оформить микрозайм быстро,10,48,AVERAGE,AVERAGE,microcredit,microcredit:AdditionalQueries,page,/zaimy/srochno/,Срочные займы,commercial,high,"instant;microloan;loan",
взять кредит на озон банке онлайн заявка,взять кредит на озон банке онлайн заявка,взять кредит на озон банке онлайн заявка,10,44,HIGH,HIGH,zaim,zaim:AdditionalQueries,review-needed,,,,low,online,Неочевидная релевантность к займам.
как узнать есть ли у меня микрозаймы и кредиты,как узнать есть ли у меня микрозаймы и кредиты,как узнать есть ли у меня микрозаймы и кредиты,10,26,HIGH,HIGH,microzaim,microzaim:AdditionalQueries,informational,,,,separate,"microloan;loan",Информационный/юридический/долговой запрос. Не смешивать с коммерческими алиасами.
какие займы хорошие,какие займы хорошие,какие займы хорошие,10,25,AVERAGE,AVERAGE,microcredit,microcredit:AdditionalQueries,informational,,,,separate,loan,Информационный/юридический/долговой запрос. Не смешивать с коммерческими алиасами.
микрозайм на карту онлайн без процентов без отказа,микрозайм на карту онлайн без процентов без отказа,микрозайм на карту онлайн без процентов без отказа,10,23,AVERAGE,AVERAGE,zaim,zaim:AdditionalQueries,page,/zaimy/na-kartu-bez-otkaza/,Займы на карту без отказа,commercial:compound,high,"online;onCard;noRefusal;noInterest;microloan;loan",Формулировку 'без отказа' использовать аккуратно.
быстроден,быстроден,быстроден,10,19,HIGH,HIGH,zaim,zaim:AdditionalQueries,review-needed,,,,low,instant,Неочевидная релевантность к займам.
займер рф,займер рф,займер рф,10,19,HIGH,HIGH,zaim,zaim:AdditionalQueries,brand,,,,separate,loan,Брендовый запрос МФО/банка. Лучше держать отдельно от небрендовой коммерческой семантики.
кредит 365 микрокредит,кредит 365 микрокредит,кредит 365 микрокредит,10,19,AVERAGE,AVERAGE,microcredit,microcredit:Queries,page,/mikrokredity/,Микрокредиты,commercial:review,medium,microcredit,Проверить: делать отдельной страницей или алиасом к займам/микрозаймам.
промокоды микрозаймы действующие,промокоды микрозаймы действующие,промокоды микрозаймы действующие,10,19,LOW,LOW,microcredit,microcredit:AdditionalQueries,noise,,,,exclude,"microloan;loan","Технический/паразитный хвост: домен, Telegram, промокод или внешняя сущность."
займ сейчас онлайн,займ сейчас онлайн,займ сейчас онлайн,10,18,AVERAGE,AVERAGE,"microcredit;microzaim","microcredit:AdditionalQueries;microzaim:AdditionalQueries",page,/zaimy/online/,Займы онлайн,commercial,high,"online;loan",
микрокредит онлайн на банковскую карту еврокредит ру,микрокредит онлайн на банковскую карту еврокредит ру,микрокредит онлайн на банковскую карту еврокредит ру,10,18,LOW,LOW,microcredit,microcredit:Queries,page,/zaimy/na-kartu/,Займы на карту,commercial,high,"online;onCard;microcredit",
микрокредит займ на карту eurocredit ru,микрокредит займ на карту eurocredit ru,микрокредит займ на карту eurocredit ru,10,17,LOW,LOW,microcredit,microcredit:Queries,page,/zaimy/na-kartu/,Займы на карту,commercial,high,"onCard;microcredit;loan",
оформить микрокредит на карту,оформить микрокредит на карту,оформить микрокредит на карту,10,17,HIGH,HIGH,microcredit,microcredit:Queries,page,/zaimy/na-kartu/,Займы на карту,commercial,high,"onCard;microcredit",
микро деньги займ на карту,микро деньги займ на карту,микро деньги займ на карту,10,16,HIGH,HIGH,microzaim,microzaim:AdditionalQueries,page,/zaimy/na-kartu/,Займы на карту,commercial,high,"onCard;loan",
ванкликиани,ванкликиани,ванкликиани,10,15,LOW,LOW,zaim,zaim:AdditionalQueries,review-needed,,,,low,,Неочевидная релевантность к займам.
микрозайм казахстан онлайн,микрозайм казахстан онлайн,микрозайм казахстан онлайн,10,15,LOW,LOW,microcredit,microcredit:AdditionalQueries,page,/zaimy/online/,Займы онлайн,commercial,high,"online;microloan;loan",
новая мфо без отказа,новая мфо без отказа,новая мфо без отказа,10,15,AVERAGE,AVERAGE,zaim,zaim:AdditionalQueries,page,/zaimy/bez-otkaza/,Займы без отказа,commercial,high,"noRefusal;mfo",Формулировку использовать аккуратно.
займ на карту сегодня,займ на карту сегодня,займ на карту сегодня,10,14,AVERAGE,AVERAGE,microcredit,microcredit:AdditionalQueries,page,/zaimy/na-kartu/,Займы на карту,commercial,high,"onCard;loan",
микрокредит на карту онлайн без посещения банка полизайм,микрокредит на карту онлайн без посещения банка полизайм,микрокредит на карту онлайн без посещения банка полизайм,10,14,LOW,LOW,microcredit,microcredit:Queries,page,/zaimy/na-kartu/,Займы на карту,commercial,high,"online;onCard;microcredit;loan",
мони май займ,мони май займ,мони май займ,10,14,HIGH,HIGH,microcredit,microcredit:AdditionalQueries,page,/zaimy/,Займы и микрозаймы,commercial,high,loan,
мфо список новых,мфо список новых,мфо список новых,10,14,AVERAGE,AVERAGE,zaim,zaim:AdditionalQueries,support,/zaimy/top/,Лучшие займы и рейтинг МФО,support,high,"newLoans;rating;mfo",Коммерческо-support листинг: рейтинг/топ/подбор.
взять микрокредит по паспорту манимен,взять микрокредит по паспорту манимен,взять микрокредит по паспорту манимен,10,13,HIGH,HIGH,microcredit,microcredit:Queries,brand,,,,separate,"noDocs;passport;microcredit",Брендовый запрос МФО/банка. Лучше держать отдельно от небрендовой коммерческой семантики.
коке кз микрокредит,коке кз микрокредит,коке кз микрокредит,10,13,LOW,LOW,microcredit,microcredit:Queries,brand,,,,separate,microcredit,Брендовый запрос МФО/банка. Лучше держать отдельно от небрендовой коммерческой семантики.
корона займ на карту личный кабинет,корона займ на карту личный кабинет,корона займ на карту личный кабинет,10,13,AVERAGE,AVERAGE,microzaim,microzaim:AdditionalQueries,account,,,,exclude,"onCard;loan","Навигационный/сервисный запрос, не посадочная коммерческая страница."
корона кредит взять на карту,корона кредит взять на карту,корона кредит взять на карту,10,13,AVERAGE,AVERAGE,zaim,zaim:AdditionalQueries,review-needed,,,,low,onCard,Неочевидная релевантность к займам.
микрокредит караганда definance,микрокредит караганда definance,микрокредит караганда definance,10,13,AVERAGE,AVERAGE,microcredit,microcredit:Queries,brand,,,,separate,microcredit,Брендовый запрос МФО/банка. Лучше держать отдельно от небрендовой коммерческой семантики.
микрокредит круглосуточно казахстан definance,микрокредит круглосуточно казахстан definance,микрокредит круглосуточно казахстан definance,10,13,LOW,LOW,microcredit,microcredit:Queries,brand,,,,separate,"roundClock;microcredit",Брендовый запрос МФО/банка. Лучше держать отдельно от небрендовой коммерческой семантики.
микрокредит наличными definance,микрокредит наличными definance,микрокредит наличными definance,10,13,LOW,LOW,microcredit,microcredit:Queries,account,,,,exclude,"cash;microcredit","Навигационный/сервисный запрос, не посадочная коммерческая страница."
первый микрокредит без переплат еврокредит ру,первый микрокредит без переплат еврокредит ру,первый микрокредит без переплат еврокредит ру,10,13,AVERAGE,AVERAGE,microcredit,microcredit:Queries,page,/mikrokredity/,Микрокредиты,commercial:review,medium,microcredit,Проверить: делать отдельной страницей или алиасом к займам/микрозаймам.
сайт бустра займ,сайт бустра займ,сайт бустра займ,10,13,AVERAGE,AVERAGE,microcredit,microcredit:AdditionalQueries,brand,,,,separate,loan,Брендовый запрос МФО/банка. Лучше держать отдельно от небрендовой коммерческой семантики.
томи кз займ микрокредит,томи кз займ микрокредит,томи кз займ микрокредит,10,13,LOW,LOW,microcredit,microcredit:Queries,page,/zaimy/,Займы и микрозаймы,commercial,high,"microcredit;loan",
one credit личный кабинет войти,one credit личный кабинет войти,one credit личный кабинет войти,10,13,LOW,LOW,microcredit,microcredit:AdditionalQueries,review-needed,,,,low,,Неочевидная релевантность к займам.
взять микрокредит на карту eqzaim.ru,взять микрокредит на карту eqzaim.ru,взять микрокредит на карту eqzaim.ru,10,12,LOW,LOW,microcredit,microcredit:Queries,noise,,,,exclude,"onCard;microcredit","Технический/паразитный хвост: домен, Telegram, промокод или внешняя сущность."
займ до 200000 рублей без отказа на карту,займ до 200000 рублей без отказа на карту,займ до 200000 рублей без отказа на карту,10,12,HIGH,HIGH,microzaim,microzaim:AdditionalQueries,page,/zaimy/na-kartu-bez-otkaza/,Займы на карту без отказа,commercial:compound,high,"onCard;noRefusal;loan;amount:200000",Формулировку 'без отказа' использовать аккуратно.
займы кз без отказа,займы кз без отказа,займы кз без отказа,10,12,LOW,LOW,microzaim,microzaim:AdditionalQueries,page,/zaimy/bez-otkaza/,Займы без отказа,commercial,high,"noRefusal;loan",Формулировку использовать аккуратно.
кредит микрокредиты,кредит микрокредиты,кредит микрокредиты,10,12,HIGH,HIGH,microcredit,microcredit:Queries,page,/mikrokredity/,Микрокредиты,commercial:review,medium,microcredit,Проверить: делать отдельной страницей или алиасом к займам/микрозаймам.
микрокредит без отказа еврокредит ру,микрокредит без отказа еврокредит ру,микрокредит без отказа еврокредит ру,10,12,LOW,LOW,microcredit,microcredit:Queries,page,/zaimy/bez-otkaza/,Займы без отказа,commercial,high,"noRefusal;microcredit",Формулировку использовать аккуратно.
микрокредит без подтверждения личности вамодобрено,микрокредит без подтверждения личности вамодобрено,микрокредит без подтверждения личности вамодобрено,10,12,AVERAGE,AVERAGE,microcredit,microcredit:Queries,page,/zaimy/bez-otkaza/,Займы без отказа,commercial,high,"noRefusal;microcredit",Формулировку использовать аккуратно.
микрокредит на карту без отказа nado zaim com,микрокредит на карту без отказа nado zaim com,микрокредит на карту без отказа nado zaim com,10,12,LOW,LOW,microcredit,microcredit:Queries,page,/zaimy/na-kartu-bez-otkaza/,Займы на карту без отказа,commercial:compound,high,"onCard;noRefusal;microcredit",Формулировку 'без отказа' использовать аккуратно.
микрокредит онлайн bistrodengi.ru,микрокредит онлайн bistrodengi.ru,микрокредит онлайн bistrodengi.ru,10,12,AVERAGE,AVERAGE,microcredit,microcredit:Queries,noise,,,,exclude,"online;microcredit","Технический/паразитный хвост: домен, Telegram, промокод или внешняя сущность."
микрокредит оформить eqzaim.ru,микрокредит оформить eqzaim.ru,микрокредит оформить eqzaim.ru,10,12,LOW,LOW,microcredit,microcredit:Queries,noise,,,,exclude,microcredit,"Технический/паразитный хвост: домен, Telegram, промокод или внешняя сущность."
озон банк оформить кредит,озон банк оформить кредит,озон банк оформить кредит,10,12,HIGH,HIGH,zaim,zaim:AdditionalQueries,review-needed,,,,low,,Неочевидная релевантность к займам.
оформить микрокредит eqzaim.ru,оформить микрокредит eqzaim.ru,оформить микрокредит eqzaim.ru,10,12,LOW,LOW,microcredit,microcredit:Queries,noise,,,,exclude,microcredit,"Технический/паразитный хвост: домен, Telegram, промокод или внешняя сущность."
первый микрокредит без переплат eurocredit ru,первый микрокредит без переплат eurocredit ru,первый микрокредит без переплат eurocredit ru,10,12,LOW,LOW,microcredit,microcredit:Queries,page,/mikrokredity/,Микрокредиты,commercial:review,medium,microcredit,Проверить: делать отдельной страницей или алиасом к займам/микрозаймам.
хава кз личный кабинет,хава кз личный кабинет,хава кз личный кабинет,10,12,LOW,LOW,microcredit,microcredit:AdditionalQueries,review-needed,,,,low,,Неочевидная релевантность к займам.
какой займ 100 процентов даст денег,какой займ 100 процентов даст денег,какой займ 100 процентов даст денег,10,11,AVERAGE,AVERAGE,microzaim,microzaim:AdditionalQueries,informational,,,,separate,"noRefusal;loan",Информационный/юридический/долговой запрос. Не смешивать с коммерческими алиасами.
микрокредит по паспорту вамодобрено,микрокредит по паспорту вамодобрено,микрокредит по паспорту вамодобрено,10,11,LOW,LOW,microcredit,microcredit:Queries,page,/zaimy/bez-otkaza/,Займы без отказа,commercial,high,"noRefusal;noDocs;passport;microcredit",Формулировку использовать аккуратно.
микрокредиты онлайн turbozaim.ru/,микрокредиты онлайн turbozaim.ru/,микрокредиты онлайн turbozaim.ru/,10,11,HIGH,HIGH,microcredit,microcredit:Queries,noise,,,,exclude,"online;microcredit","Технический/паразитный хвост: домен, Telegram, промокод или внешняя сущность."
онлайн микрокредиты turbozaim.ru/,онлайн микрокредиты turbozaim.ru/,онлайн микрокредиты turbozaim.ru/,10,11,HIGH,HIGH,microcredit,microcredit:Queries,noise,,,,exclude,"online;microcredit","Технический/паразитный хвост: домен, Telegram, промокод или внешняя сущность."
реферальные программы мфо,реферальные программы мфо,реферальные программы мфо,10,11,AVERAGE,AVERAGE,microcredit,microcredit:AdditionalQueries,page,/zaimy/,Займы и микрозаймы,commercial,high,mfo,
tezbol личный кабинет,tezbol личный кабинет,tezbol личный кабинет,10,11,AVERAGE,AVERAGE,microcredit,microcredit:AdditionalQueries,review-needed,,,,low,,Неочевидная релевантность к займам.
белые деньги мфо личный кабинет,белые деньги мфо личный кабинет,белые деньги мфо личный кабинет,10,10,LOW,LOW,zaim,zaim:AdditionalQueries,account,,,,exclude,mfo,"Навигационный/сервисный запрос, не посадочная коммерческая страница."
все новые мфо онлайн,все новые мфо онлайн,все новые мфо онлайн,10,10,AVERAGE,AVERAGE,zaim,zaim:AdditionalQueries,page,/zaimy/novye/,Новые займы,commercial,medium,"online;newLoans;mfo",
где срочно взять деньги без отказа без проверки мгновенно рсб,где срочно взять деньги без отказа без проверки мгновенно рсб,где срочно взять деньги без отказа без проверки мгновенно рсб,10,10,LOW,LOW,zaim,zaim:AdditionalQueries,review-needed,,,,low,"noRefusal;instant;noChecks",Неочевидная релевантность к займам.
микрокредит на карту онлайн eurocredit ru еврокредит ру eurocredit eurocredit.ru/zaimy/novye/,микрокредит на карту онлайн eurocredit ru еврокредит ру eurocredit eurocredit.ru/zaimy/novye/,микрокредит на карту онлайн eurocredit ru еврокредит ру eurocredit eurocredit.ru/zaimy/novye/,10,10,AVERAGE,AVERAGE,microcredit,microcredit:Queries,noise,,,,exclude,"online;onCard;microcredit","Технический/паразитный хвост: домен, Telegram, промокод или внешняя сущность."
микрокредиты на карту онлайн займ 5 microcreditor,микрокредиты на карту онлайн займ 5 microcreditor,микрокредиты на карту онлайн займ 5 microcreditor,10,10,LOW,LOW,microcredit,microcredit:Queries,noise,,,,exclude,"online;onCard;microcredit;loan","Технический/паразитный хвост: домен, Telegram, промокод или внешняя сущность."
микрокредиты список credits,микрокредиты список credits,микрокредиты список credits,10,10,HIGH,HIGH,microcredit,microcredit:Queries,support,/zaimy/top/,Лучшие займы и рейтинг МФО,support,high,"rating;microcredit",Коммерческо-support листинг: рейтинг/топ/подбор.
микрокредиты credit-xpress,микрокредиты credit-xpress,микрокредиты credit-xpress,10,10,LOW,LOW,microcredit,microcredit:Queries,page,/mikrokredity/,Микрокредиты,commercial:review,medium,microcredit,Проверить: делать отдельной страницей или алиасом к займам/микрозаймам.
тез займ микрокредит,тез займ микрокредит,тез займ микрокредит,10,10,HIGH,HIGH,microcredit,microcredit:Queries,page,/zaimy/,Займы и микрозаймы,commercial,high,"microcredit;loan",
eckz микрокредит,eckz микрокредит,eckz микрокредит,10,10,AVERAGE,AVERAGE,microcredit,microcredit:Queries,page,/mikrokredity/,Микрокредиты,commercial:review,medium,microcredit,Проверить: делать отдельной страницей или алиасом к займам/микрозаймам.
буни мани личный кабинет,буни мани личный кабинет,буни мани личный кабинет,10,9,AVERAGE,AVERAGE,zaim,zaim:AdditionalQueries,review-needed,,,,low,,Неочевидная релевантность к займам.
быстрый займ на карту онлайн без отказов без процентов заявка,быстрый займ на карту онлайн без отказов без процентов заявка,быстрый займ на карту онлайн без отказов без процентов заявка,10,9,AVERAGE,AVERAGE,microzaim,microzaim:AdditionalQueries,page,/zaimy/na-kartu-bez-otkaza/,Займы на карту без отказа,commercial:compound,high,"online;onCard;noRefusal;noInterest;instant;loan",Формулировку 'без отказа' использовать аккуратно.
займы без отказа кз,займы без отказа кз,займы без отказа кз,10,9,LOW,LOW,microcredit,microcredit:AdditionalQueries,page,/zaimy/bez-otkaza/,Займы без отказа,commercial,high,"noRefusal;loan",Формулировку использовать аккуратно.
займы отзывы людей,займы отзывы людей,займы отзывы людей,10,9,LOW,LOW,microzaim,microzaim:AdditionalQueries,support,/reviews/mfo/,Отзывы о МФО,support,medium,"reviews;loan","UGC/support слой, не основной коммерческий листинг."
креди 7 личный кабинет,креди 7 личный кабинет,креди 7 личный кабинет,10,9,AVERAGE,AVERAGE,zaim,zaim:AdditionalQueries,review-needed,,,,low,,Неочевидная релевантность к займам.
лучшие мфк онлайн,лучшие мфк онлайн,лучшие мфк онлайн,10,9,AVERAGE,AVERAGE,microcredit,microcredit:AdditionalQueries,support,/zaimy/top/,Лучшие займы и рейтинг МФО,support,high,"online;rating;mfo",Коммерческо-support листинг: рейтинг/топ/подбор.
микро кредит деньги сразу в казахстане без процентов на карту онлайн,микро кредит деньги сразу в казахстане без процентов на карту онлайн,микро кредит деньги сразу в казахстане без процентов на карту онлайн,10,9,LOW,LOW,microcredit,microcredit:AdditionalQueries,page,/zaimy/na-kartu-bez-procentov/,Займы на карту без процентов,commercial:compound,high,"online;onCard;noInterest;microcredit",
микрокредит для гражданина узбекистана,микрокредит для гражданина узбекистана,микрокредит для гражданина узбекистана,10,9,AVERAGE,AVERAGE,microcredit,microcredit:Queries,page,/mikrokredity/,Микрокредиты,commercial:review,medium,microcredit,Проверить: делать отдельной страницей или алиасом к займам/микрозаймам.
микрокредит цнт-банк,микрокредит цнт-банк,микрокредит цнт-банк,10,9,LOW,LOW,microcredit,microcredit:Queries,brand,,,,separate,microcredit,Брендовый запрос МФО/банка. Лучше держать отдельно от небрендовой коммерческой семантики.
быстрые займы без отказов,быстрые займы без отказов,быстрые займы без отказов,10,8,AVERAGE,AVERAGE,microzaim,microzaim:AdditionalQueries,page,/zaimy/bez-otkaza/,Займы без отказа,commercial,high,"noRefusal;instant;loan",Формулировку использовать аккуратно.
взять микрокредит на карту без отказа срочно выберу ру,взять микрокредит на карту без отказа срочно выберу ру,взять микрокредит на карту без отказа срочно выберу ру,10,8,LOW,LOW,microcredit,microcredit:Queries,noise,,,,exclude,"onCard;noRefusal;instant;microcredit","Технический/паразитный хвост: домен, Telegram, промокод или внешняя сущность."
где можно взять деньги с просрочками,где можно взять деньги с просрочками,где можно взять деньги с просрочками,10,8,HIGH,HIGH,microzaim,microzaim:AdditionalQueries,review-needed,,,,low,"badCredit;instant",Неочевидная релевантность к займам.
как рефинансировать микрозаймы в один кредит с просрочками,как рефинансировать микрозаймы в один кредит с просрочками,как рефинансировать микрозаймы в один кредит с просрочками,10,8,HIGH,HIGH,microzaim,microzaim:AdditionalQueries,support,/zaimy/refinansirovanie-mikrozaymov/,Рефинансирование микрозаймов,support,medium,"badCredit;instant;refinance;microloan;loan","Спорный, но отдельный спрос. Нужна продуктовая проверка."
микрокредиты алматы онлайн на карту,микрокредиты алматы онлайн на карту,микрокредиты алматы онлайн на карту,10,8,LOW,LOW,microcredit,microcredit:Queries,page,/zaimy/na-kartu/almaty/,Займы на карту (almaty),commercial:geo,high,"online;onCard;microcredit;city:almaty",Гео-страница: проверить спрос и выдачу по городу.
взять кредит с плохой кредитной историей и просрочками на карту срочно онлайн без отказа и проверок,взять кредит с плохой кредитной историей и просрочками на карту срочно онлайн без отказа и проверок,взять кредит с плохой кредитной историей и просрочками на карту срочно онлайн без отказа и проверок,10,7,HIGH,HIGH,zaim,zaim:AdditionalQueries,review-needed,,,,low,"online;onCard;noRefusal;badCredit;instant",Неочевидная релевантность к займам.
рефинансирование микрозайм,рефинансирование микрозайм,рефинансирование микрозайм,10,7,HIGH,HIGH,"microcredit;zaim","microcredit:AdditionalQueries;zaim:AdditionalQueries",support,/zaimy/refinansirovanie-mikrozaymov/,Рефинансирование микрозаймов,support,medium,"refinance;microloan;loan","Спорный, но отдельный спрос. Нужна продуктовая проверка."
рефинансирование по микрозаймам,рефинансирование по микрозаймам,рефинансирование по микрозаймам,10,7,HIGH,HIGH,microcredit,microcredit:AdditionalQueries,support,/zaimy/refinansirovanie-mikrozaymov/,Рефинансирование микрозаймов,support,medium,"refinance;microloan;loan","Спорный, но отдельный спрос. Нужна продуктовая проверка."
солва онлайн кредит,солва онлайн кредит,солва онлайн кредит,10,7,AVERAGE,AVERAGE,microcredit,microcredit:AdditionalQueries,review-needed,,,,low,online,Неочевидная релевантность к займам.
деньги на карту с плохой кредитной историей и просрочками без отказа,деньги на карту с плохой кредитной историей и просрочками без отказа,деньги на карту с плохой кредитной историей и просрочками без отказа,10,6,HIGH,HIGH,zaim,zaim:AdditionalQueries,review-needed,,,,low,"onCard;noRefusal;badCredit;instant",Неочевидная релевантность к займам.
заем без проверок,заем без проверок,заем без проверок,10,6,AVERAGE,AVERAGE,microzaim,microzaim:AdditionalQueries,page,/zaimy/bez-proverok/,Займы без проверок,commercial,medium,"noChecks;loan",Нужна осторожная формулировка.
заявка на онлайн займ на карту,заявка на онлайн займ на карту,заявка на онлайн займ на карту,10,6,LOW,LOW,microzaim,microzaim:AdditionalQueries,page,/zaimy/na-kartu/,Займы на карту,commercial,high,"online;onCard;loan",
требуют микрокредит который я не брал,требуют микрокредит который я не брал,требуют микрокредит который я не брал,10,6,AVERAGE,AVERAGE,microcredit,microcredit:Queries,page,/mikrokredity/,Микрокредиты,commercial:review,medium,microcredit,Проверить: делать отдельной страницей или алиасом к займам/микрозаймам.
займы в кыргызстане,займы в кыргызстане,займы в кыргызстане,10,5,AVERAGE,AVERAGE,microcredit,microcredit:AdditionalQueries,page,/zaimy/,Займы и микрозаймы,commercial,high,loan,
