query,normalized_query,variants,clicks,demand,competitiveness,competitiveness_set,sources,source_sheets,bucket,page_slug,page_name,page_type,priority,signals,notes
займ деньгами,займ деньгами,займ деньгами,1,2,AVERAGE,AVERAGE,microzaim,microzaim:AdditionalQueries,brand,,,,separate,loan,Брендовый запрос МФО/банка. Лучше держать отдельно от небрендовой коммерческой семантики.
займ на сбер карту,займ на сбер карту,займ на сбер карту,1,2,HIGH,HIGH,microzaim,microzaim:AdditionalQueries,brand,,,,separate,"onCard;loan",Брендовый запрос МФО/банка. Лучше держать отдельно от небрендовой коммерческой семантики.
займер онлайн деньги на карту,займер онлайн деньги на карту,займер онлайн деньги на карту,1,2,AVERAGE,AVERAGE,microcredit,microcredit:AdditionalQueries,brand,,,,separate,"online;onCard;loan",Брендовый запрос МФО/банка. Лучше держать отдельно от небрендовой коммерческой семантики.
взаймы на карту без процентов срочно деньги,взаймы на карту без процентов срочно деньги,взаймы на карту без процентов срочно деньги,1,1,AVERAGE,AVERAGE,microzaim,microzaim:AdditionalQueries,brand,,,,separate,"onCard;noInterest;instant;loan",Брендовый запрос МФО/банка. Лучше держать отдельно от небрендовой коммерческой семантики.
взять займ дополучкино,взять займ дополучкино,взять займ дополучкино,1,1,AVERAGE,AVERAGE,microzaim,microzaim:AdditionalQueries,brand,,,,separate,loan,Брендовый запрос МФО/банка. Лучше держать отдельно от небрендовой коммерческой семантики.
займ на карту сбер,займ на карту сбер,займ на карту сбер,1,1,HIGH,HIGH,microzaim,microzaim:AdditionalQueries,brand,,,,separate,"onCard;loan",Брендовый запрос МФО/банка. Лучше держать отдельно от небрендовой коммерческой семантики.
займ онлайн золотая корона,займ онлайн золотая корона,займ онлайн золотая корона,1,1,AVERAGE,AVERAGE,microzaim,microzaim:AdditionalQueries,brand,,,,separate,"online;loan",Брендовый запрос МФО/банка. Лучше держать отдельно от небрендовой коммерческой семантики.
займер деньги маркет,займер деньги маркет,займер деньги маркет,1,1,AVERAGE,AVERAGE,microcredit,microcredit:AdditionalQueries,brand,,,,separate,loan,Брендовый запрос МФО/банка. Лучше держать отдельно от небрендовой коммерческой семантики.
займер закрыть займ,займер закрыть займ,займер закрыть займ,1,1,LOW,LOW,microcredit,microcredit:AdditionalQueries,brand,,,,separate,loan,Брендовый запрос МФО/банка. Лучше держать отдельно от небрендовой коммерческой семантики.
лайм займи,лайм займи,лайм займи,1,1,HIGH,HIGH,zaim,zaim:AdditionalQueries,brand,,,,separate,loan,Брендовый запрос МФО/банка. Лучше держать отдельно от небрендовой коммерческой семантики.
микрозаймы доброзайм,микрозаймы доброзайм,микрозаймы доброзайм,1,1,AVERAGE,AVERAGE,zaim,zaim:AdditionalQueries,brand,,,,separate,"microloan;loan",Брендовый запрос МФО/банка. Лучше держать отдельно от небрендовой коммерческой семантики.
надо денег займер,надо денег займер,надо денег займер,1,1,HIGH,HIGH,zaim,zaim:AdditionalQueries,brand,,,,separate,loan,Брендовый запрос МФО/банка. Лучше держать отдельно от небрендовой коммерческой семантики.
самый лучший займер на карту,самый лучший займер на карту,самый лучший займер на карту,1,1,HIGH,HIGH,microcredit,microcredit:AdditionalQueries,brand,,,,separate,"onCard;rating;loan",Брендовый запрос МФО/банка. Лучше держать отдельно от небрендовой коммерческой семантики.
смс финанс мфк,смс финанс мфк,смс финанс мфк,1,1,HIGH,HIGH,zaim,zaim:AdditionalQueries,brand,,,,separate,mfo,Брендовый запрос МФО/банка. Лучше держать отдельно от небрендовой коммерческой семантики.
хава финанс мфо,хава финанс мфо,хава финанс мфо,1,1,AVERAGE,AVERAGE,microcredit,microcredit:AdditionalQueries,brand,,,,separate,mfo,Брендовый запрос МФО/банка. Лучше держать отдельно от небрендовой коммерческой семантики.
hava finance мфо,hava finance мфо,hava finance мфо,1,1,AVERAGE,AVERAGE,microcredit,microcredit:AdditionalQueries,brand,,,,separate,mfo,Брендовый запрос МФО/банка. Лучше держать отдельно от небрендовой коммерческой семантики.
